Well Row,Well Col,Content, 1 - 1, 1 - 2, 1 - 3, 1 - 4, 1 - 5, 1 - 6, 1 - 7, 1 - 8, 1 - 9, 1 - 10, 1 - 11, 1 - 12, 1 - 13, 1 - 14, 1 - 15, 1 - 16, 1 - 17, 1 - 18, 1 - 19, 1 - 20, 1 - 21, 1 - 22, 1 - 23, 1 - 24, 1 - 25, 1 - 26, 1 - 27, 1 - 28, 1 - 29, 1 - 30, 1 - 31, 1 - 32, 1 - 33, 1 - 34, 1 - 35, 1 - 36, 1 - 37, 1 - 38, 1 - 39, 1 - 40, 1 - 41, 1 - 42, 1 - 43, 1 - 44, 1 - 45, 1 - 46, 1 - 47, 1 - 48, 1 - 49, 1 - 50, 1 - 51, 1 - 52, 1 - 53, 1 - 54, 1 - 55,
E,8,Sample X56,0.036,0.033,0.037,0.035,0.034,0.033,0.034,0.036,0.033,0.035,0.036,0.035,0.034,0.033,0.033,0.035,0.036,0.035,0.034,0.032,0.034,0.035,0.035,0.03,0.033,0.036,0.034,0.036,0.033,0.035,0.035,0.035,0.036,0.036,0.035,0.036,0.031,0.034,0.034,0.037,0.034,0.034,0.033,0.032,0.035,0.033,0.032,0.035,0.034,0.033,0.037,0.034,0.033,0.034,0.033,
E,9,Sample X57,0.038,0.036,0.039,0.039,0.038,0.033,0.035,0.037,0.034,0.036,0.037,0.037,0.036,0.035,0.035,0.036,0.039,0.035,0.032,0.035,0.036,0.034,0.035,0.034,0.035,0.035,0.034,0.037,0.03,0.035,0.033,0.035,0.034,0.035,0.036,0.037,0.032,0.038,0.034,0.036,0.034,0.035,0.032,0.034,0.035,0.036,0.032,0.036,0.031,0.037,0.036,0.036,0.035,0.035,0.035,
E,10,Sample X58,0.03,0.03,0.03,0.029,0.031,0.029,0.029,0.03,0.028,0.027,0.031,0.031,0.03,0.028,0.029,0.03,0.032,0.03,0.029,0.029,0.029,0.03,0.03,0.029,0.031,0.03,0.03,0.028,0.028,0.029,0.029,0.029,0.028,0.031,0.029,0.029,0.026,0.03,0.029,0.031,0.028,0.029,0.027,0.027,0.028,0.029,0.027,0.027,0.026,0.03,0.031,0.029,0.027,0.03,0.029,
E,11,Sample X59,0.032,0.029,0.03,0.029,0.029,0.029,0.03,0.031,0.028,0.026,0.03,0.03,0.029,0.029,0.026,0.029,0.032,0.028,0.03,0.027,0.03,0.03,0.029,0.028,0.03,0.031,0.031,0.031,0.027,0.028,0.029,0.03,0.029,0.03,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.027,0.025,0.029,0.028,0.027,0.028,0.028,0.029,0.031,0.03,0.029,0.03,0.029,
E,12,Sample X60,0.033,0.032,0.033,0.034,0.035,0.03,0.033,0.032,0.03,0.031,0.031,0.03,0.035,0.031,0.034,0.03,0.037,0.031,0.03,0.035,0.033,0.032,0.034,0.034,0.03,0.034,0.032,0.034,0.028,0.03,0.029,0.033,0.034,0.031,0.032,0.035,0.033,0.034,0.034,0.033,0.033,0.034,0.031,0.03,0.034,0.034,0.035,0.036,0.036,0.035,0.037,0.037,0.037,0.036,0.038,
F,1,Sample X61,0.029,0.027,0.029,0.028,0.029,0.027,0.03,0.029,0.026,0.027,0.029,0.03,0.029,0.029,0.029,0.03,0.031,0.03,0.031,0.03,0.027,0.028,0.03,0.027,0.029,0.031,0.031,0.03,0.026,0.028,0.03,0.029,0.029,0.03,0.03,0.03,0.026,0.03,0.03,0.031,0.028,0.028,0.026,0.03,0.028,0.032,0.028,0.027,0.028,0.029,0.032,0.029,0.03,0.029,0.029,
F,2,Sample X62,0.04,0.037,0.042,0.043,0.056,0.078,0.116,0.147,0.182,0.231,0.275,0.311,0.343,0.362,0.383,0.398,0.415,0.426,0.442,0.463,0.477,0.482,0.504,0.52,0.54,0.557,0.571,0.582,0.589,0.604,0.622,0.641,0.654,0.668,0.678,0.694,0.7,0.722,0.729,0.744,0.757,0.77,0.777,0.79,0.811,0.81,0.83,0.841,0.86,0.879,0.89,0.9,0.915,0.931,0.94,
F,3,Sample X63,0.036,0.036,0.041,0.052,0.079,0.119,0.159,0.204,0.247,0.291,0.333,0.361,0.375,0.389,0.403,0.415,0.432,0.437,0.455,0.46,0.478,0.488,0.488,0.493,0.5,0.506,0.516,0.513,0.518,0.523,0.536,0.539,0.554,0.576,0.592,0.644,0.692,0.711,0.721,0.735,0.745,0.758,0.764,0.768,0.793,0.819,0.831,0.839,0.838,0.854,0.874,0.864,0.881,0.884,0.894,
F,4,Sample X64,0.046,0.044,0.051,0.059,0.083,0.105,0.136,0.158,0.183,0.22,0.247,0.281,0.3,0.316,0.331,0.349,0.36,0.367,0.381,0.391,0.398,0.401,0.413,0.414,0.428,0.442,0.457,0.464,0.501,0.52,0.594,0.627,0.687,0.722,0.758,0.798,0.785,0.81,0.832,0.85,0.867,0.871,0.883,0.895,0.904,0.913,0.932,0.94,0.939,0.967,0.981,0.984,0.999,1.018,1.018,
F,5,Sample X65,0.042,0.04,0.044,0.046,0.052,0.06,0.081,0.105,0.121,0.14,0.152,0.166,0.179,0.19,0.202,0.213,0.225,0.227,0.239,0.247,0.256,0.262,0.274,0.269,0.284,0.288,0.291,0.299,0.294,0.298,0.297,0.305,0.319,0.318,0.327,0.343,0.437,0.472,0.456,0.45,0.441,0.454,0.467,0.479,0.504,0.543,0.568,0.587,0.614,0.611,0.638,0.653,0.662,0.674,0.683,
F,6,Sample X66,0.047,0.047,0.051,0.056,0.069,0.086,0.115,0.132,0.143,0.16,0.18,0.202,0.226,0.239,0.254,0.269,0.283,0.293,0.308,0.318,0.326,0.326,0.337,0.344,0.349,0.357,0.358,0.369,0.366,0.377,0.377,0.388,0.397,0.398,0.41,0.416,0.419,0.448,0.443,0.44,0.447,0.45,0.446,0.456,0.473,0.505,0.541,0.582,0.621,0.623,0.652,0.677,0.695,0.701,0.719,
F,7,Sample X67,0.038,0.036,0.039,0.038,0.044,0.042,0.051,0.063,0.069,0.094,0.116,0.142,0.162,0.186,0.21,0.234,0.257,0.27,0.279,0.297,0.318,0.331,0.342,0.351,0.365,0.378,0.381,0.398,0.393,0.407,0.404,0.422,0.422,0.435,0.443,0.452,0.456,0.465,0.471,0.477,0.485,0.49,0.497,0.506,0.523,0.535,0.533,0.549,0.557,0.563,0.575,0.585,0.592,0.598,0.604,
F,8,Sample X68,0.048,0.047,0.056,0.068,0.092,0.119,0.152,0.177,0.189,0.22,0.248,0.274,0.298,0.316,0.339,0.349,0.358,0.363,0.366,0.374,0.383,0.391,0.391,0.394,0.401,0.413,0.414,0.42,0.415,0.428,0.435,0.441,0.445,0.456,0.465,0.472,0.47,0.485,0.493,0.499,0.504,0.508,0.514,0.521,0.533,0.556,0.579,0.6,0.639,0.643,0.671,0.692,0.696,0.718,0.736,
F,9,Sample X69,0.053,0.052,0.057,0.066,0.08,0.102,0.128,0.148,0.17,0.196,0.225,0.25,0.274,0.303,0.332,0.342,0.345,0.355,0.365,0.364,0.378,0.391,0.405,0.397,0.413,0.423,0.427,0.432,0.443,0.449,0.457,0.462,0.462,0.477,0.483,0.489,0.492,0.502,0.509,0.52,0.524,0.525,0.533,0.538,0.549,0.557,0.562,0.571,0.581,0.586,0.597,0.607,0.606,0.619,0.628,
F,10,Sample X70,0.05,0.051,0.067,0.089,0.118,0.143,0.182,0.212,0.235,0.258,0.268,0.275,0.293,0.302,0.303,0.311,0.309,0.33,0.34,0.362,0.38,0.413,0.41,0.424,0.456,0.472,0.429,0.447,0.43,0.396,0.39,0.391,0.377,0.372,0.352,0.36,0.342,0.329,0.331,0.321,0.318,0.316,0.311,0.302,0.304,0.298,0.292,0.297,0.283,0.287,0.293,0.282,0.286,0.286,0.275,
F,11,Sample X71,0.062,0.063,0.083,0.112,0.148,0.195,0.249,0.322,0.353,0.39,0.409,0.423,0.422,0.433,0.434,0.446,0.476,0.487,0.494,0.514,0.541,0.556,0.567,0.585,0.609,0.619,0.625,0.642,0.641,0.659,0.675,0.677,0.694,0.713,0.711,0.729,0.716,0.745,0.755,0.764,0.781,0.79,0.796,0.795,0.818,0.814,0.803,0.844,0.819,0.849,0.852,0.853,0.882,0.882,0.875,
F,12,Sample X72,0.03,0.029,0.029,0.029,0.03,0.027,0.029,0.032,0.026,0.028,0.031,0.03,0.03,0.03,0.029,0.03,0.032,0.028,0.029,0.028,0.028,0.032,0.029,0.027,0.031,0.03,0.032,0.029,0.027,0.031,0.029,0.029,0.029,0.03,0.031,0.031,0.029,0.031,0.031,0.03,0.029,0.029,0.028,0.029,0.029,0.03,0.03,0.029,0.029,0.031,0.032,0.033,0.03,0.031,0.032,
G,1,Sample X73,0.031,0.029,0.029,0.029,0.032,0.029,0.029,0.03,0.026,0.028,0.029,0.03,0.028,0.028,0.029,0.03,0.032,0.03,0.028,0.026,0.028,0.028,0.03,0.026,0.028,0.028,0.028,0.03,0.026,0.027,0.028,0.031,0.03,0.029,0.03,0.03,0.026,0.03,0.029,0.031,0.029,0.028,0.028,0.028,0.027,0.031,0.028,0.027,0.028,0.03,0.031,0.028,0.029,0.028,0.029,
G,2,Sample X74,0.044,0.048,0.055,0.078,0.114,0.151,0.199,0.244,0.281,0.321,0.35,0.376,0.402,0.418,0.435,0.451,0.469,0.481,0.485,0.507,0.52,0.536,0.543,0.565,0.568,0.582,0.594,0.609,0.616,0.633,0.641,0.665,0.678,0.69,0.701,0.713,0.721,0.735,0.755,0.772,0.779,0.791,0.808,0.81,0.819,0.834,0.847,0.867,0.877,0.9,0.923,0.927,0.964,0.96,0.968,
G,3,Sample X75,0.042,0.046,0.055,0.069,0.101,0.131,0.17,0.213,0.249,0.286,0.316,0.34,0.361,0.37,0.381,0.391,0.404,0.416,0.43,0.444,0.455,0.465,0.469,0.477,0.485,0.5,0.499,0.504,0.508,0.521,0.534,0.537,0.557,0.573,0.585,0.608,0.695,0.692,0.717,0.714,0.752,0.771,0.771,0.803,0.831,0.848,0.896,0.9,0.894,0.933,0.951,0.949,0.982,0.986,1.007,
G,4,Sample X76,0.055,0.053,0.06,0.076,0.097,0.121,0.164,0.201,0.236,0.275,0.319,0.359,0.407,0.402,0.41,0.435,0.465,0.447,0.444,0.49,0.496,0.492,0.489,0.51,0.506,0.511,0.519,0.54,0.52,0.536,0.537,0.553,0.581,0.576,0.581,0.596,0.612,0.621,0.627,0.631,0.64,0.652,0.662,0.681,0.7,0.752,0.809,0.845,0.873,0.901,0.939,0.967,0.975,0.988,1.006,
G,5,Sample X77,0.049,0.047,0.061,0.084,0.113,0.143,0.168,0.197,0.217,0.25,0.272,0.299,0.319,0.321,0.327,0.337,0.357,0.366,0.386,0.397,0.417,0.43,0.44,0.456,0.47,0.483,0.495,0.517,0.523,0.542,0.55,0.568,0.583,0.601,0.612,0.625,0.699,0.684,0.69,0.706,0.729,0.758,0.778,0.81,0.851,0.911,0.947,0.968,0.974,1.016,1.049,1.047,1.069,1.089,1.08,
G,6,Sample X78,0.054,0.058,0.078,0.121,0.164,0.217,0.286,0.304,0.305,0.311,0.344,0.361,0.377,0.383,0.405,0.416,0.422,0.431,0.445,0.453,0.462,0.48,0.489,0.502,0.525,0.546,0.561,0.589,0.64,0.656,0.721,0.731,0.766,0.799,0.828,0.854,0.893,0.903,0.931,0.935,0.982,0.996,0.996,1.012,1.046,1.052,1.065,1.08,1.073,1.101,1.119,1.115,1.132,1.149,1.134,
G,7,Sample X79,0.053,0.057,0.07,0.084,0.114,0.163,0.204,0.249,0.276,0.3,0.321,0.336,0.348,0.366,0.381,0.383,0.389,0.406,0.424,0.441,0.458,0.471,0.485,0.504,0.528,0.552,0.574,0.603,0.665,0.684,0.758,0.775,0.819,0.859,0.898,0.926,0.927,0.965,0.997,1.017,1.05,1.065,1.063,1.074,1.095,1.086,1.096,1.098,1.093,1.111,1.109,1.108,1.114,1.124,1.116,
G,8,Sample X80,0.048,0.05,0.062,0.084,0.133,0.171,0.223,0.271,0.294,0.318,0.338,0.356,0.367,0.375,0.392,0.399,0.41,0.425,0.435,0.443,0.454,0.461,0.464,0.474,0.48,0.491,0.492,0.503,0.506,0.514,0.523,0.535,0.537,0.55,0.559,0.566,0.684,0.658,0.657,0.661,0.689,0.72,0.708,0.724,0.773,0.802,0.839,0.852,0.87,0.896,0.91,0.913,0.918,0.939,0.94,
G,9,Sample X81,0.052,0.053,0.07,0.101,0.135,0.171,0.21,0.24,0.252,0.286,0.304,0.316,0.327,0.341,0.352,0.361,0.375,0.393,0.407,0.422,0.442,0.454,0.47,0.49,0.517,0.532,0.55,0.59,0.648,0.675,0.749,0.78,0.838,0.889,0.92,0.964,0.928,0.976,1.012,1.04,1.029,1.055,1.06,1.071,1.102,1.099,1.095,1.127,1.095,1.137,1.126,1.122,1.147,1.147,1.141,
G,10,Sample X82,0.063,0.068,0.096,0.136,0.182,0.231,0.279,0.302,0.33,0.353,0.363,0.374,0.391,0.404,0.418,0.429,0.438,0.453,0.468,0.474,0.478,0.493,0.501,0.512,0.518,0.528,0.529,0.537,0.543,0.552,0.559,0.563,0.578,0.584,0.595,0.599,0.647,0.647,0.651,0.652,0.67,0.697,0.691,0.704,0.739,0.764,0.802,0.818,0.837,0.859,0.887,0.879,0.902,0.91,0.906,
G,11,Sample X83,0.042,0.043,0.05,0.055,0.068,0.088,0.116,0.127,0.137,0.151,0.164,0.188,0.212,0.238,0.262,0.275,0.28,0.296,0.308,0.314,0.326,0.347,0.358,0.364,0.38,0.392,0.4,0.415,0.427,0.436,0.449,0.458,0.463,0.472,0.48,0.484,0.485,0.497,0.493,0.497,0.504,0.51,0.508,0.508,0.514,0.511,0.523,0.523,0.53,0.538,0.548,0.552,0.561,0.567,0.567,
G,12,Sample X84,0.032,0.031,0.032,0.03,0.033,0.027,0.032,0.031,0.028,0.031,0.033,0.032,0.032,0.03,0.03,0.033,0.034,0.03,0.03,0.029,0.029,0.03,0.032,0.028,0.03,0.031,0.031,0.032,0.028,0.032,0.029,0.031,0.032,0.032,0.031,0.035,0.028,0.031,0.031,0.031,0.031,0.032,0.03,0.03,0.031,0.035,0.032,0.035,0.034,0.04,0.041,0.043,0.042,0.039,0.04,
H,1,Blank B,0.03,0.029,0.029,0.029,0.031,0.028,0.032,0.031,0.026,0.03,0.03,0.032,0.03,0.029,0.032,0.029,0.03,0.028,0.032,0.028,0.028,0.029,0.03,0.028,0.03,0.031,0.031,0.032,0.028,0.03,0.029,0.029,0.03,0.031,0.03,0.032,0.026,0.032,0.031,0.03,0.03,0.031,0.029,0.032,0.031,0.03,0.029,0.03,0.031,0.032,0.035,0.031,0.03,0.031,0.034,
H,2,Blank B,0.029,0.028,0.03,0.03,0.029,0.026,0.031,0.03,0.026,0.029,0.027,0.031,0.026,0.028,0.028,0.028,0.031,0.029,0.029,0.029,0.029,0.032,0.028,0.027,0.03,0.031,0.031,0.029,0.026,0.029,0.029,0.029,0.029,0.03,0.03,0.031,0.026,0.032,0.03,0.03,0.03,0.03,0.029,0.03,0.028,0.029,0.029,0.027,0.029,0.029,0.032,0.029,0.03,0.029,0.029,
H,3,Blank B,0.031,0.03,0.032,0.028,0.028,0.026,0.031,0.031,0.03,0.029,0.029,0.032,0.03,0.031,0.03,0.029,0.032,0.03,0.03,0.029,0.029,0.029,0.031,0.029,0.03,0.031,0.032,0.032,0.028,0.029,0.028,0.033,0.031,0.062,0.031,0.029,0.028,0.032,0.03,0.031,0.031,0.029,0.028,0.03,0.029,0.031,0.028,0.03,0.027,0.029,0.033,0.032,0.029,0.03,0.032,
H,4,Blank B,0.03,0.03,0.032,0.029,0.03,0.027,0.03,0.03,0.026,0.032,0.029,0.032,0.031,0.029,0.032,0.031,0.033,0.032,0.03,0.028,0.03,0.027,0.031,0.028,0.032,0.032,0.03,0.035,0.027,0.03,0.028,0.031,0.032,0.033,0.034,0.034,0.029,0.032,0.03,0.03,0.031,0.029,0.03,0.03,0.03,0.031,0.03,0.028,0.028,0.03,0.035,0.03,0.035,0.034,0.03,
H,5,Blank B,0.034,0.031,0.032,0.03,0.031,0.029,0.03,0.031,0.029,0.029,0.029,0.029,0.031,0.029,0.03,0.032,0.032,0.03,0.028,0.029,0.036,0.029,0.03,0.028,0.029,0.031,0.032,0.031,0.027,0.029,0.028,0.03,0.031,0.032,0.033,0.034,0.028,0.032,0.03,0.031,0.031,0.029,0.029,0.029,0.028,0.03,0.031,0.03,0.029,0.032,0.031,0.03,0.031,0.031,0.034,
H,6,Blank B,0.033,0.029,0.03,0.031,0.032,0.027,0.031,0.03,0.027,0.03,0.031,0.033,0.03,0.029,0.03,0.032,0.038,0.038,0.03,0.03,0.03,0.028,0.03,0.03,0.029,0.034,0.037,0.033,0.026,0.031,0.029,0.028,0.03,0.032,0.032,0.033,0.028,0.031,0.031,0.032,0.036,0.031,0.029,0.032,0.028,0.032,0.028,0.031,0.028,0.029,0.036,0.031,0.031,0.032,0.033,
H,7,Blank B,0.03,0.028,0.03,0.03,0.028,0.026,0.032,0.03,0.028,0.028,0.031,0.03,0.029,0.028,0.03,0.03,0.031,0.031,0.03,0.028,0.029,0.028,0.029,0.035,0.031,0.028,0.03,0.029,0.028,0.028,0.028,0.028,0.032,0.03,0.029,0.031,0.025,0.029,0.029,0.031,0.03,0.029,0.028,0.029,0.029,0.029,0.03,0.028,0.028,0.029,0.031,0.031,0.03,0.029,0.031,
H,8,Blank B,0.036,0.029,0.036,0.032,0.029,0.033,0.037,0.038,0.033,0.032,0.037,0.038,0.033,0.038,0.036,0.037,0.034,0.035,0.036,0.031,0.033,0.037,0.036,0.028,0.04,0.038,0.038,0.035,0.036,0.037,0.035,0.036,0.034,0.038,0.038,0.039,0.039,0.039,0.037,0.038,0.041,0.037,0.036,0.035,0.036,0.038,0.036,0.039,0.035,0.039,0.042,0.038,0.033,0.04,0.039,
H,9,Blank B,0.034,0.031,0.033,0.034,0.032,0.032,0.032,0.034,0.03,0.031,0.031,0.031,0.035,0.031,0.034,0.041,0.061,0.073,0.096,0.157,0.223,0.265,0.302,0.355,0.386,0.449,0.485,0.541,0.539,0.558,0.572,0.604,0.62,0.626,0.631,0.657,0.668,0.687,0.703,0.733,0.753,0.769,0.775,0.784,0.824,0.79,0.824,0.902,0.852,0.947,1.001,1.013,1.05,1.081,1.087,
H,10,Blank B,0.033,0.029,0.032,0.03,0.029,0.027,0.033,0.03,0.027,0.029,0.031,0.032,0.034,0.03,0.029,0.032,0.032,0.032,0.029,0.029,0.029,0.03,0.033,0.03,0.031,0.03,0.033,0.035,0.029,0.031,0.029,0.031,0.033,0.035,0.034,0.036,0.03,0.031,0.031,0.031,0.032,0.031,0.028,0.03,0.03,0.032,0.032,0.028,0.028,0.03,0.035,0.033,0.034,0.031,0.031,
H,11,Blank B,0.031,0.027,0.032,0.028,0.028,0.025,0.031,0.029,0.027,0.028,0.029,0.031,0.027,0.029,0.028,0.03,0.032,0.032,0.028,0.03,0.029,0.028,0.032,0.032,0.031,0.03,0.035,0.035,0.031,0.035,0.034,0.037,0.032,0.034,0.031,0.033,0.034,0.031,0.032,0.034,0.033,0.032,0.028,0.028,0.029,0.03,0.028,0.029,0.029,0.032,0.034,0.029,0.03,0.031,0.03,
H,12,Blank B,0.033,0.031,0.033,0.035,0.032,0.03,0.035,0.034,0.029,0.033,0.035,0.034,0.036,0.033,0.032,0.034,0.042,0.042,0.034,0.033,0.032,0.034,0.037,0.035,0.039,0.037,0.037,0.046,0.031,0.037,0.032,0.043,0.046,0.052,0.049,0.048,0.05,0.037,0.039,0.063,0.043,0.057,0.046,0.035,0.06,0.055,0.033,0.039,0.034,0.038,0.046,0.044,0.036,0.042,0.052,
