Well Row,Well Col,Content, 1 - 1, 1 - 2, 1 - 3, 1 - 4, 1 - 5, 1 - 6, 1 - 7, 1 - 8, 1 - 9, 1 - 10, 1 - 11, 1 - 12, 1 - 13, 1 - 14, 1 - 15, 1 - 16, 1 - 17, 1 - 18, 1 - 19, 1 - 20, 1 - 21, 1 - 22, 1 - 23, 1 - 24, 1 - 25, 1 - 26, 1 - 27, 1 - 28, 1 - 29, 1 - 30, 1 - 31, 1 - 32, 1 - 33, 1 - 34, 1 - 35, 1 - 36, 1 - 37, 1 - 38, 1 - 39, 1 - 40, 1 - 41, 1 - 42, 1 - 43, 1 - 44, 1 - 45, 1 - 46, 1 - 47, 1 - 48, 1 - 49, 1 - 50, 1 - 51, 1 - 52, 1 - 53, 1 - 54, 1 - 55,
E,8,Sample X56,0.044,0.072,0.053,0.069,0.101,0.132,0.162,0.194,0.223,0.265,0.286,0.306,0.326,0.344,0.361,0.384,0.409,0.431,0.446,0.466,0.483,0.5,0.515,0.536,0.554,0.578,0.586,0.591,0.609,0.624,0.645,0.648,0.667,0.687,0.695,0.719,0.722,0.732,0.741,0.758,0.768,0.776,0.785,0.8,0.805,0.81,0.811,0.824,0.815,0.825,0.836,0.844,0.845,0.853,0.844,
E,9,Sample X57,0.042,0.043,0.05,0.066,0.102,0.138,0.186,0.238,0.27,0.294,0.316,0.331,0.344,0.368,0.37,0.393,0.408,0.414,0.437,0.454,0.48,0.479,0.494,0.517,0.528,0.545,0.555,0.577,0.59,0.599,0.616,0.631,0.648,0.671,0.682,0.697,0.703,0.721,0.733,0.756,0.768,0.789,0.796,0.822,0.824,0.825,0.836,0.852,0.874,0.857,0.871,0.876,0.876,0.879,0.878,
E,10,Sample X58,0.043,0.039,0.043,0.049,0.063,0.091,0.115,0.14,0.167,0.199,0.235,0.265,0.296,0.315,0.345,0.363,0.382,0.395,0.396,0.406,0.425,0.429,0.435,0.445,0.469,0.471,0.478,0.503,0.52,0.535,0.548,0.56,0.575,0.572,0.579,0.592,0.587,0.61,0.603,0.608,0.62,0.633,0.655,0.645,0.693,0.673,0.699,0.688,0.694,0.691,0.701,0.709,0.722,0.72,0.721,
E,11,Sample X59,0.045,0.043,0.055,0.082,0.129,0.164,0.223,0.292,0.334,0.362,0.392,0.399,0.414,0.421,0.426,0.437,0.448,0.458,0.476,0.482,0.496,0.504,0.528,0.542,0.567,0.585,0.592,0.618,0.63,0.63,0.645,0.669,0.681,0.687,0.692,0.712,0.714,0.731,0.743,0.761,0.767,0.783,0.791,0.815,0.829,0.827,0.843,0.856,0.874,0.871,0.877,0.89,0.895,0.899,0.909,
E,12,Sample X60,0.03,0.029,0.028,0.026,0.026,0.029,0.028,0.029,0.027,0.029,0.032,0.028,0.027,0.027,0.025,0.031,0.03,0.028,0.03,0.025,0.027,0.028,0.027,0.027,0.025,0.028,0.028,0.029,0.027,0.028,0.028,0.027,0.028,0.029,0.028,0.03,0.026,0.03,0.027,0.028,0.029,0.026,0.027,0.03,0.028,0.028,0.028,0.031,0.029,0.027,0.026,0.03,0.027,0.025,0.03,
F,1,Sample X61,0.028,0.029,0.029,0.027,0.028,0.03,0.028,0.028,0.029,0.033,0.03,0.028,0.03,0.028,0.029,0.027,0.031,0.03,0.03,0.027,0.031,0.03,0.027,0.027,0.027,0.03,0.027,0.031,0.027,0.028,0.031,0.03,0.029,0.032,0.029,0.03,0.029,0.032,0.03,0.031,0.03,0.028,0.028,0.029,0.029,0.028,0.03,0.03,0.027,0.029,0.028,0.032,0.029,0.029,0.03,
F,2,Sample X62,0.037,0.036,0.043,0.049,0.067,0.107,0.134,0.17,0.217,0.264,0.298,0.337,0.364,0.376,0.399,0.407,0.434,0.451,0.464,0.482,0.497,0.52,0.523,0.537,0.545,0.564,0.574,0.595,0.603,0.61,0.63,0.638,0.657,0.672,0.676,0.693,0.703,0.718,0.728,0.743,0.752,0.764,0.783,0.792,0.803,0.817,0.83,0.846,0.849,0.874,0.879,0.897,0.909,0.921,0.939,
F,3,Sample X63,0.037,0.035,0.045,0.06,0.091,0.129,0.171,0.215,0.259,0.287,0.319,0.344,0.364,0.376,0.387,0.396,0.418,0.431,0.453,0.45,0.455,0.473,0.474,0.478,0.483,0.499,0.505,0.506,0.509,0.517,0.522,0.516,0.534,0.543,0.558,0.571,0.609,0.605,0.619,0.631,0.633,0.668,0.675,0.689,0.699,0.71,0.724,0.734,0.734,0.753,0.75,0.768,0.77,0.788,0.795,
F,4,Sample X64,0.035,0.036,0.04,0.043,0.053,0.069,0.09,0.109,0.129,0.158,0.184,0.205,0.231,0.257,0.273,0.292,0.306,0.331,0.343,0.348,0.362,0.369,0.368,0.374,0.381,0.394,0.405,0.414,0.419,0.423,0.431,0.436,0.472,0.505,0.541,0.578,0.654,0.647,0.668,0.672,0.697,0.719,0.724,0.744,0.769,0.79,0.799,0.806,0.796,0.818,0.803,0.821,0.831,0.828,0.834,
F,5,Sample X65,0.036,0.034,0.035,0.036,0.041,0.048,0.062,0.071,0.093,0.11,0.121,0.142,0.161,0.172,0.188,0.2,0.216,0.226,0.233,0.237,0.248,0.255,0.261,0.265,0.27,0.274,0.276,0.282,0.283,0.283,0.285,0.284,0.288,0.293,0.302,0.321,0.402,0.437,0.417,0.393,0.39,0.397,0.403,0.403,0.43,0.484,0.53,0.563,0.559,0.566,0.581,0.607,0.615,0.624,0.631,
F,6,Sample X66,0.034,0.036,0.038,0.038,0.045,0.052,0.069,0.083,0.096,0.112,0.122,0.144,0.163,0.178,0.193,0.211,0.221,0.239,0.248,0.261,0.271,0.279,0.286,0.292,0.297,0.308,0.304,0.317,0.315,0.316,0.318,0.32,0.326,0.328,0.331,0.333,0.341,0.356,0.354,0.35,0.354,0.348,0.348,0.354,0.364,0.379,0.424,0.476,0.493,0.494,0.515,0.546,0.557,0.565,0.575,
F,7,Sample X67,0.032,0.029,0.032,0.032,0.032,0.037,0.038,0.04,0.045,0.055,0.066,0.078,0.103,0.122,0.141,0.167,0.186,0.206,0.221,0.24,0.256,0.263,0.281,0.286,0.302,0.32,0.32,0.336,0.344,0.352,0.355,0.364,0.373,0.381,0.388,0.404,0.404,0.413,0.419,0.425,0.434,0.436,0.443,0.454,0.464,0.473,0.488,0.495,0.502,0.509,0.516,0.531,0.536,0.538,0.542,
F,8,Sample X68,0.042,0.04,0.043,0.048,0.06,0.081,0.107,0.129,0.154,0.182,0.207,0.238,0.272,0.285,0.319,0.339,0.359,0.369,0.374,0.372,0.386,0.382,0.385,0.388,0.401,0.406,0.406,0.415,0.422,0.426,0.432,0.432,0.438,0.451,0.449,0.457,0.46,0.469,0.474,0.483,0.492,0.494,0.495,0.5,0.512,0.515,0.518,0.529,0.527,0.54,0.546,0.563,0.566,0.571,0.581,
F,9,Sample X69,0.035,0.033,0.035,0.036,0.043,0.048,0.062,0.075,0.101,0.125,0.144,0.169,0.197,0.217,0.242,0.269,0.292,0.318,0.328,0.336,0.341,0.348,0.353,0.362,0.368,0.375,0.381,0.387,0.395,0.401,0.408,0.412,0.417,0.429,0.43,0.44,0.44,0.445,0.451,0.457,0.46,0.468,0.473,0.477,0.485,0.489,0.496,0.508,0.502,0.516,0.521,0.529,0.532,0.538,0.545,
F,10,Sample X70,0.033,0.029,0.03,0.029,0.029,0.032,0.033,0.035,0.041,0.049,0.056,0.063,0.079,0.091,0.104,0.124,0.146,0.162,0.174,0.192,0.202,0.21,0.218,0.22,0.229,0.234,0.233,0.243,0.24,0.238,0.242,0.242,0.244,0.252,0.259,0.27,0.355,0.351,0.34,0.34,0.375,0.401,0.405,0.408,0.431,0.434,0.42,0.423,0.395,0.412,0.375,0.382,0.402,0.389,0.381,
F,11,Sample X71,0.043,0.039,0.045,0.061,0.087,0.119,0.155,0.192,0.218,0.262,0.301,0.322,0.35,0.364,0.377,0.395,0.413,0.426,0.443,0.451,0.483,0.481,0.482,0.478,0.503,0.526,0.526,0.538,0.544,0.557,0.57,0.589,0.603,0.624,0.624,0.635,0.644,0.661,0.675,0.675,0.704,0.709,0.716,0.71,0.749,0.748,0.755,0.761,0.764,0.784,0.775,0.793,0.795,0.805,0.802,
F,12,Sample X72,0.031,0.029,0.029,0.028,0.026,0.028,0.028,0.028,0.028,0.03,0.029,0.026,0.028,0.028,0.029,0.028,0.031,0.029,0.028,0.026,0.03,0.027,0.028,0.026,0.028,0.027,0.027,0.031,0.028,0.028,0.031,0.029,0.03,0.029,0.027,0.029,0.029,0.032,0.028,0.029,0.028,0.027,0.027,0.031,0.03,0.031,0.03,0.029,0.031,0.03,0.026,0.034,0.029,0.03,0.027,
G,1,Sample X73,0.036,0.035,0.035,0.034,0.03,0.034,0.032,0.034,0.033,0.035,0.034,0.033,0.032,0.032,0.03,0.032,0.034,0.034,0.035,0.033,0.037,0.032,0.032,0.03,0.033,0.031,0.033,0.033,0.032,0.033,0.034,0.034,0.032,0.034,0.034,0.033,0.033,0.035,0.035,0.032,0.034,0.031,0.033,0.035,0.033,0.034,0.034,0.035,0.032,0.033,0.032,0.036,0.035,0.033,0.034,
G,2,Sample X74,0.049,0.049,0.057,0.076,0.108,0.139,0.186,0.223,0.261,0.303,0.329,0.359,0.376,0.386,0.403,0.42,0.435,0.446,0.462,0.474,0.485,0.502,0.51,0.528,0.538,0.553,0.56,0.579,0.589,0.599,0.611,0.628,0.641,0.656,0.665,0.678,0.688,0.708,0.724,0.735,0.741,0.759,0.768,0.786,0.792,0.809,0.823,0.841,0.845,0.863,0.873,0.889,0.903,0.915,0.932,
G,3,Sample X75,0.043,0.044,0.052,0.063,0.087,0.119,0.149,0.183,0.213,0.254,0.279,0.306,0.322,0.337,0.355,0.378,0.391,0.406,0.41,0.428,0.441,0.448,0.448,0.459,0.465,0.473,0.473,0.476,0.48,0.483,0.497,0.5,0.508,0.514,0.517,0.528,0.598,0.581,0.586,0.58,0.615,0.642,0.662,0.672,0.71,0.749,0.784,0.791,0.814,0.838,0.845,0.867,0.884,0.893,0.922,
G,4,Sample X76,0.047,0.048,0.056,0.066,0.088,0.122,0.15,0.186,0.214,0.252,0.275,0.293,0.315,0.33,0.345,0.362,0.377,0.394,0.403,0.425,0.433,0.442,0.448,0.455,0.464,0.474,0.479,0.484,0.493,0.488,0.502,0.498,0.5,0.508,0.511,0.519,0.524,0.531,0.529,0.537,0.54,0.543,0.549,0.553,0.556,0.562,0.568,0.572,0.574,0.582,0.579,0.599,0.602,0.614,0.622,
G,5,Sample X77,0.049,0.052,0.055,0.069,0.094,0.122,0.151,0.172,0.203,0.237,0.276,0.298,0.321,0.34,0.348,0.353,0.366,0.377,0.391,0.396,0.415,0.424,0.438,0.454,0.463,0.476,0.493,0.505,0.514,0.526,0.533,0.543,0.556,0.574,0.581,0.59,0.606,0.62,0.624,0.637,0.645,0.653,0.665,0.676,0.685,0.702,0.729,0.74,0.768,0.789,0.814,0.85,0.861,0.888,0.919,
G,6,Sample X78,0.051,0.052,0.062,0.09,0.126,0.159,0.209,0.237,0.267,0.296,0.307,0.325,0.337,0.343,0.35,0.36,0.381,0.393,0.4,0.412,0.431,0.443,0.458,0.467,0.495,0.514,0.521,0.551,0.568,0.601,0.643,0.684,0.717,0.762,0.791,0.823,0.879,0.881,0.912,0.923,0.976,0.987,1.008,1.017,1.054,1.071,1.089,1.089,1.084,1.116,1.115,1.132,1.146,1.15,1.154,
G,7,Sample X79,0.063,0.064,0.076,0.101,0.126,0.162,0.197,0.224,0.265,0.304,0.344,0.36,0.366,0.365,0.36,0.361,0.376,0.378,0.371,0.379,0.384,0.393,0.391,0.397,0.404,0.419,0.421,0.433,0.438,0.443,0.456,0.459,0.479,0.485,0.49,0.493,0.553,0.54,0.532,0.543,0.556,0.57,0.582,0.579,0.604,0.63,0.668,0.683,0.708,0.735,0.75,0.773,0.78,0.8,0.812,
G,8,Sample X80,0.054,0.055,0.069,0.097,0.132,0.183,0.234,0.277,0.308,0.343,0.368,0.381,0.39,0.394,0.398,0.412,0.424,0.432,0.436,0.439,0.445,0.448,0.458,0.458,0.465,0.476,0.474,0.488,0.49,0.502,0.508,0.514,0.527,0.532,0.537,0.544,0.665,0.617,0.607,0.616,0.647,0.676,0.694,0.697,0.735,0.775,0.808,0.827,0.849,0.876,0.883,0.907,0.915,0.925,0.936,
G,9,Sample X81,0.048,0.046,0.055,0.07,0.102,0.139,0.174,0.208,0.247,0.275,0.291,0.298,0.301,0.307,0.317,0.335,0.353,0.368,0.378,0.396,0.413,0.426,0.44,0.442,0.462,0.478,0.488,0.504,0.516,0.529,0.544,0.563,0.59,0.63,0.673,0.703,0.796,0.791,0.81,0.825,0.892,0.891,0.913,0.925,0.967,0.99,1.002,1.029,1.024,1.061,1.053,1.07,1.089,1.093,1.097,
G,10,Sample X82,0.052,0.051,0.061,0.091,0.124,0.171,0.22,0.268,0.289,0.313,0.332,0.34,0.356,0.363,0.38,0.397,0.418,0.424,0.431,0.447,0.461,0.465,0.474,0.475,0.481,0.493,0.496,0.502,0.509,0.51,0.519,0.525,0.53,0.539,0.545,0.548,0.587,0.57,0.577,0.582,0.588,0.597,0.602,0.609,0.626,0.636,0.657,0.677,0.707,0.721,0.754,0.781,0.79,0.804,0.82,
G,11,Sample X83,0.036,0.035,0.037,0.043,0.042,0.051,0.062,0.079,0.099,0.12,0.133,0.139,0.155,0.174,0.188,0.213,0.233,0.25,0.266,0.276,0.288,0.305,0.311,0.33,0.342,0.349,0.363,0.374,0.386,0.397,0.407,0.423,0.427,0.435,0.445,0.455,0.455,0.464,0.466,0.473,0.473,0.48,0.487,0.494,0.499,0.5,0.503,0.506,0.509,0.508,0.515,0.522,0.521,0.522,0.527,
G,12,Sample X84,0.034,0.033,0.032,0.032,0.031,0.033,0.033,0.031,0.034,0.034,0.033,0.032,0.033,0.03,0.031,0.033,0.033,0.032,0.033,0.029,0.032,0.03,0.03,0.03,0.029,0.029,0.03,0.033,0.03,0.03,0.032,0.03,0.032,0.033,0.033,0.032,0.033,0.032,0.032,0.031,0.033,0.03,0.033,0.035,0.035,0.034,0.036,0.036,0.036,0.034,0.035,0.037,0.037,0.034,0.037,
H,1,Blank B,0.036,0.035,0.035,0.034,0.031,0.033,0.032,0.034,0.034,0.039,0.033,0.033,0.035,0.031,0.031,0.032,0.035,0.035,0.035,0.033,0.036,0.033,0.032,0.03,0.034,0.033,0.033,0.036,0.033,0.035,0.034,0.034,0.035,0.036,0.033,0.034,0.035,0.035,0.034,0.036,0.034,0.034,0.034,0.036,0.036,0.033,0.034,0.036,0.036,0.035,0.035,0.039,0.035,0.038,0.039,
H,2,Blank B,0.035,0.032,0.033,0.03,0.03,0.032,0.032,0.033,0.03,0.034,0.034,0.033,0.033,0.031,0.035,0.032,0.035,0.034,0.034,0.03,0.036,0.032,0.03,0.029,0.032,0.032,0.033,0.034,0.03,0.032,0.035,0.035,0.033,0.035,0.033,0.032,0.036,0.034,0.033,0.032,0.034,0.032,0.033,0.034,0.035,0.033,0.034,0.037,0.035,0.031,0.032,0.036,0.035,0.033,0.038,
H,3,Blank B,0.038,0.037,0.035,0.033,0.032,0.035,0.033,0.031,0.03,0.033,0.032,0.033,0.032,0.029,0.029,0.033,0.033,0.034,0.031,0.03,0.035,0.03,0.031,0.029,0.032,0.032,0.031,0.034,0.03,0.033,0.033,0.033,0.032,0.033,0.032,0.035,0.032,0.032,0.032,0.031,0.033,0.031,0.032,0.033,0.034,0.032,0.033,0.034,0.032,0.031,0.032,0.037,0.033,0.032,0.032,
H,4,Blank B,0.033,0.033,0.033,0.03,0.029,0.031,0.03,0.029,0.031,0.033,0.033,0.032,0.032,0.03,0.031,0.031,0.034,0.032,0.03,0.028,0.036,0.032,0.029,0.03,0.029,0.031,0.03,0.034,0.03,0.032,0.032,0.033,0.033,0.034,0.031,0.033,0.032,0.03,0.032,0.031,0.034,0.032,0.031,0.031,0.035,0.034,0.032,0.036,0.032,0.031,0.032,0.035,0.033,0.031,0.036,
H,5,Blank B,0.034,0.035,0.033,0.032,0.031,0.033,0.03,0.03,0.03,0.033,0.03,0.032,0.032,0.03,0.029,0.032,0.034,0.032,0.031,0.029,0.034,0.03,0.029,0.03,0.029,0.03,0.029,0.034,0.029,0.032,0.032,0.032,0.03,0.033,0.033,0.035,0.031,0.032,0.031,0.03,0.033,0.032,0.031,0.031,0.034,0.031,0.032,0.033,0.032,0.03,0.031,0.034,0.032,0.033,0.033,
H,6,Blank B,0.031,0.032,0.032,0.031,0.03,0.029,0.029,0.029,0.026,0.032,0.03,0.029,0.03,0.028,0.028,0.028,0.034,0.029,0.03,0.028,0.034,0.03,0.028,0.03,0.028,0.029,0.03,0.032,0.029,0.03,0.032,0.031,0.033,0.035,0.03,0.031,0.031,0.03,0.03,0.03,0.031,0.029,0.029,0.03,0.033,0.03,0.03,0.033,0.033,0.029,0.032,0.032,0.032,0.03,0.031,
H,7,Blank B,0.032,0.03,0.031,0.029,0.026,0.03,0.028,0.028,0.028,0.031,0.029,0.03,0.029,0.028,0.027,0.029,0.032,0.03,0.03,0.029,0.033,0.032,0.03,0.029,0.027,0.03,0.029,0.032,0.03,0.029,0.031,0.03,0.031,0.034,0.031,0.032,0.032,0.03,0.03,0.03,0.031,0.029,0.029,0.03,0.032,0.03,0.03,0.033,0.03,0.029,0.029,0.031,0.031,0.03,0.031,
H,8,Blank B,0.032,0.03,0.03,0.028,0.029,0.03,0.03,0.029,0.029,0.03,0.03,0.03,0.03,0.027,0.027,0.028,0.032,0.03,0.03,0.027,0.032,0.029,0.029,0.026,0.027,0.03,0.028,0.031,0.028,0.029,0.03,0.029,0.029,0.03,0.03,0.03,0.031,0.028,0.03,0.03,0.031,0.028,0.028,0.03,0.032,0.031,0.031,0.034,0.031,0.029,0.03,0.032,0.031,0.031,0.029,
H,9,Blank B,0.032,0.031,0.029,0.03,0.03,0.027,0.027,0.027,0.025,0.033,0.031,0.028,0.03,0.028,0.03,0.033,0.031,0.029,0.029,0.029,0.032,0.033,0.028,0.027,0.028,0.03,0.028,0.03,0.028,0.03,0.03,0.029,0.03,0.034,0.029,0.031,0.03,0.03,0.028,0.03,0.03,0.028,0.029,0.03,0.032,0.034,0.033,0.033,0.034,0.029,0.034,0.032,0.031,0.029,0.032,
H,10,Blank B,0.036,0.035,0.033,0.03,0.029,0.03,0.029,0.033,0.126,0.035,0.071,0.031,0.034,0.052,0.028,0.283,0.263,0.13,0.071,0.133,0.032,0.032,0.029,0.032,0.03,0.032,0.029,0.033,0.029,0.03,0.032,0.033,0.031,0.034,0.031,0.032,0.031,0.032,0.03,0.032,0.031,0.03,0.03,0.031,0.032,0.03,0.031,0.033,0.033,0.029,0.032,0.034,0.033,0.029,0.031,
H,11,Blank B,0.035,0.033,0.035,0.03,0.03,0.032,0.03,0.03,0.032,0.034,0.032,0.029,0.033,0.032,0.03,0.032,0.034,0.033,0.033,0.029,0.034,0.034,0.032,0.03,0.033,0.032,0.031,0.032,0.03,0.032,0.034,0.034,0.032,0.034,0.032,0.032,0.037,0.034,0.032,0.033,0.032,0.031,0.033,0.034,0.034,0.032,0.032,0.035,0.033,0.03,0.031,0.035,0.034,0.031,0.033,
H,12,Blank B,0.036,0.034,0.035,0.033,0.032,0.032,0.031,0.033,0.033,0.037,0.035,0.033,0.035,0.032,0.031,0.033,0.035,0.035,0.036,0.031,0.035,0.033,0.033,0.031,0.033,0.034,0.032,0.035,0.032,0.033,0.033,0.035,0.034,0.036,0.035,0.036,0.039,0.037,0.036,0.036,0.035,0.039,0.041,0.037,0.037,0.035,0.034,0.037,0.035,0.031,0.035,0.036,0.034,0.035,0.036,
